bat_team,bowl_team,runs,wickets,overs,striker,non-striker,total
Chennai Super Kings,Rajasthan Royals,55,2,8.1,31,20,164
Chennai Super Kings,Rajasthan Royals,56,2,8.2,31,21,164
Chennai Super Kings,Rajasthan Royals,60,2,8.3,35,21,164
Chennai Super Kings,Rajasthan Royals,64,2,8.4,39,21,164
Chennai Super Kings,Rajasthan Royals,65,2,8.5,40,21,164
Chennai Super Kings,Rajasthan Royals,69,2,8.6,40,25,164
Chennai Super Kings,Rajasthan Royals,70,2,9.1,41,25,164
Chennai Super Kings,Rajasthan Royals,71,2,9.2,41,26,164
Chennai Super Kings,Rajasthan Royals,75,2,9.3,45,26,164
Chennai Super Kings,Rajasthan Royals,76,2,9.4,46,26,164
Chennai Super Kings,Rajasthan Royals,77,2,9.5,46,27,164
Chennai Super Kings,Rajasthan Royals,81,2,9.6,50,27,164
Chennai Super Kings,Rajasthan Royals,82,2,10.1,50,28,164
Chennai Super Kings,Rajasthan Royals,83,2,10.2,51,28,164
Chennai Super Kings,Rajasthan Royals,83,2,10.3,51,28,164
Chennai Super Kings,Rajasthan Royals,83,2,10.4,51,28,164
Chennai Super Kings,Rajasthan Royals,83,2,10.5,51,28,164
Chennai Super Kings,Rajasthan Royals,84,2,10.6,51,29,164
Chennai Super Kings,Rajasthan Royals,84,3,11.1,51,29,164
Chennai Super Kings,Rajasthan Royals,84,3,11.2,51,0,164
Chennai Super Kings,Rajasthan Royals,84,3,11.3,51,0,164
Chennai Super Kings,Rajasthan Royals,85,3,11.4,51,1,164
Chennai Super Kings,Rajasthan Royals,85,3,11.5,51,1,164
Chennai Super Kings,Rajasthan Royals,86,3,11.5,51,1,164
Chennai Super Kings,Rajasthan Royals,86,3,11.6,51,1,164
Chennai Super Kings,Rajasthan Royals,86,3,12.1,51,1,164
Chennai Super Kings,Rajasthan Royals,87,3,12.2,51,2,164
Chennai Super Kings,Rajasthan Royals,87,3,12.3,51,2,164
Chennai Super Kings,Rajasthan Royals,88,3,12.4,52,2,164
Chennai Super Kings,Rajasthan Royals,88,4,12.5,52,2,164
Chennai Super Kings,Rajasthan Royals,89,4,12.6,53,0,164
Chennai Super Kings,Rajasthan Royals,93,4,13.1,57,0,164
Chennai Super Kings,Rajasthan Royals,93,4,13.2,57,0,164
Chennai Super Kings,Rajasthan Royals,95,4,13.3,59,0,164
Chennai Super Kings,Rajasthan Royals,96,4,13.4,60,0,164
Chennai Super Kings,Rajasthan Royals,96,4,13.5,60,0,164
Chennai Super Kings,Rajasthan Royals,96,4,13.6,60,0,164
Chennai Super Kings,Rajasthan Royals,97,4,14.1,61,0,164
Chennai Super Kings,Rajasthan Royals,97,4,14.2,61,0,164
Chennai Super Kings,Rajasthan Royals,98,4,14.3,61,1,164
Chennai Super Kings,Rajasthan Royals,102,4,14.4,65,1,164
Chennai Super Kings,Rajasthan Royals,103,4,14.5,65,1,164
Chennai Super Kings,Rajasthan Royals,104,4,14.6,65,2,164
Chennai Super Kings,Rajasthan Royals,105,4,15.1,65,3,164
Chennai Super Kings,Rajasthan Royals,105,4,15.2,65,3,164
Chennai Super Kings,Rajasthan Royals,106,4,15.3,65,3,164
Chennai Super Kings,Rajasthan Royals,106,4,15.4,65,3,164
Chennai Super Kings,Rajasthan Royals,107,4,15.5,65,4,164
Chennai Super Kings,Rajasthan Royals,108,4,15.6,66,4,164
Chennai Super Kings,Rajasthan Royals,109,4,16.1,67,4,164
Chennai Super Kings,Rajasthan Royals,110,4,16.2,67,5,164
Chennai Super Kings,Rajasthan Royals,110,4,16.3,67,5,164
Chennai Super Kings,Rajasthan Royals,114,4,16.4,71,5,164
Chennai Super Kings,Rajasthan Royals,118,4,16.5,75,5,164
Chennai Super Kings,Rajasthan Royals,120,4,16.6,77,5,164
Chennai Super Kings,Rajasthan Royals,126,4,17.1,77,11,164
Chennai Super Kings,Rajasthan Royals,127,4,17.2,77,12,164
Chennai Super Kings,Rajasthan Royals,133,4,17.3,83,12,164
Chennai Super Kings,Rajasthan Royals,139,4,17.4,89,12,164
Chennai Super Kings,Rajasthan Royals,141,4,17.4,90,12,164
Chennai Super Kings,Rajasthan Royals,143,4,17.5,90,14,164
Chennai Super Kings,Rajasthan Royals,144,4,17.6,90,15,164
Chennai Super Kings,Rajasthan Royals,146,4,18.1,90,17,164
Chennai Super Kings,Rajasthan Royals,148,4,18.2,90,19,164
Chennai Super Kings,Rajasthan Royals,148,4,18.3,90,19,164
Chennai Super Kings,Rajasthan Royals,149,4,18.4,90,20,164
Chennai Super Kings,Rajasthan Royals,151,4,18.5,92,20,164
Chennai Super Kings,Rajasthan Royals,152,4,18.5,92,20,164
Chennai Super Kings,Rajasthan Royals,153,4,18.6,93,20,164
Chennai Super Kings,Rajasthan Royals,154,4,19.1,94,20,164
Chennai Super Kings,Rajasthan Royals,155,4,19.2,94,21,164
Chennai Super Kings,Rajasthan Royals,159,4,19.3,98,21,164
Chennai Super Kings,Rajasthan Royals,159,5,19.4,98,21,164
Chennai Super Kings,Rajasthan Royals,160,5,19.5,22,0,164
Chennai Super Kings,Rajasthan Royals,164,5,19.6,22,4,164
Mumbai Indians,Kolkata Knight Riders,37,1,5.1,21,4,148
Mumbai Indians,Kolkata Knight Riders,38,1,5.2,22,4,148
Mumbai Indians,Kolkata Knight Riders,40,1,5.3,22,6,148
Mumbai Indians,Kolkata Knight Riders,40,1,5.4,22,6,148
Mumbai Indians,Kolkata Knight Riders,40,2,5.5,22,6,148
Mumbai Indians,Kolkata Knight Riders,40,2,5.6,22,0,148
Mumbai Indians,Kolkata Knight Riders,40,2,6.1,22,0,148
Mumbai Indians,Kolkata Knight Riders,42,2,6.2,24,0,148
Mumbai Indians,Kolkata Knight Riders,42,2,6.3,24,0,148
Mumbai Indians,Kolkata Knight Riders,42,2,6.4,24,0,148
Mumbai Indians,Kolkata Knight Riders,42,2,6.5,24,0,148
Mumbai Indians,Kolkata Knight Riders,42,2,6.6,24,0,148
Mumbai Indians,Kolkata Knight Riders,43,2,7.1,24,1,148
Mumbai Indians,Kolkata Knight Riders,43,2,7.2,24,1,148
Mumbai Indians,Kolkata Knight Riders,49,2,7.3,30,1,148
Mumbai Indians,Kolkata Knight Riders,53,2,7.4,34,1,148
Mumbai Indians,Kolkata Knight Riders,54,2,7.4,34,1,148
Mumbai Indians,Kolkata Knight Riders,54,3,7.5,34,1,148
Mumbai Indians,Kolkata Knight Riders,54,3,7.6,1,0,148
Mumbai Indians,Kolkata Knight Riders,54,3,8.1,1,0,148
Mumbai Indians,Kolkata Knight Riders,54,3,8.2,1,0,148
Mumbai Indians,Kolkata Knight Riders,54,3,8.3,1,0,148
Mumbai Indians,Kolkata Knight Riders,55,3,8.4,2,0,148
Mumbai Indians,Kolkata Knight Riders,55,3,8.5,2,0,148
Mumbai Indians,Kolkata Knight Riders,56,3,8.6,2,1,148
Mumbai Indians,Kolkata Knight Riders,56,3,9.1,2,1,148
Mumbai Indians,Kolkata Knight Riders,57,3,9.2,2,2,148
Mumbai Indians,Kolkata Knight Riders,58,3,9.3,3,2,148
Mumbai Indians,Kolkata Knight Riders,59,3,9.4,3,3,148
Mumbai Indians,Kolkata Knight Riders,60,3,9.5,4,3,148
Mumbai Indians,Kolkata Knight Riders,61,3,9.6,4,4,148
Mumbai Indians,Kolkata Knight Riders,62,3,10.1,5,4,148
Mumbai Indians,Kolkata Knight Riders,63,3,10.2,5,5,148
Mumbai Indians,Kolkata Knight Riders,63,3,10.3,5,5,148
Mumbai Indians,Kolkata Knight Riders,63,3,10.4,5,5,148
Mumbai Indians,Kolkata Knight Riders,64,3,10.5,6,5,148
Mumbai Indians,Kolkata Knight Riders,65,3,10.6,6,5,148
Mumbai Indians,Kolkata Knight Riders,69,3,11.1,9,6,148
Mumbai Indians,Kolkata Knight Riders,70,3,11.2,10,6,148
Mumbai Indians,Kolkata Knight Riders,71,3,11.3,10,7,148
Mumbai Indians,Kolkata Knight Riders,71,4,11.4,10,7,148
Mumbai Indians,Kolkata Knight Riders,72,4,11.5,7,1,148
Mumbai Indians,Kolkata Knight Riders,73,4,11.6,8,1,148
Mumbai Indians,Kolkata Knight Riders,74,4,12.1,9,1,148
Mumbai Indians,Kolkata Knight Riders,74,4,12.2,9,1,148
Mumbai Indians,Kolkata Knight Riders,76,4,12.3,9,3,148
Mumbai Indians,Kolkata Knight Riders,76,4,12.4,9,3,148
Mumbai Indians,Kolkata Knight Riders,76,4,12.5,9,3,148
Mumbai Indians,Kolkata Knight Riders,76,4,12.6,9,3,148
Mumbai Indians,Kolkata Knight Riders,77,4,13.1,10,3,148
Mumbai Indians,Kolkata Knight Riders,78,4,13.2,10,4,148
Mumbai Indians,Kolkata Knight Riders,79,4,13.3,11,4,148
Mumbai Indians,Kolkata Knight Riders,81,4,13.4,11,6,148
Mumbai Indians,Kolkata Knight Riders,81,4,13.5,11,6,148
Mumbai Indians,Kolkata Knight Riders,83,4,13.6,11,8,148
Mumbai Indians,Kolkata Knight Riders,83,4,14.1,11,8,148
Mumbai Indians,Kolkata Knight Riders,84,4,14.2,12,8,148
Mumbai Indians,Kolkata Knight Riders,85,4,14.3,12,9,148
Mumbai Indians,Kolkata Knight Riders,86,4,14.4,13,9,148
Mumbai Indians,Kolkata Knight Riders,87,4,14.5,13,10,148
Mumbai Indians,Kolkata Knight Riders,88,4,14.6,14,10,148
Mumbai Indians,Kolkata Knight Riders,89,4,15.1,15,10,148
Mumbai Indians,Kolkata Knight Riders,89,4,15.2,15,10,148
Mumbai Indians,Kolkata Knight Riders,90,4,15.3,15,11,148
Mumbai Indians,Kolkata Knight Riders,92,4,15.3,15,11,148
Mumbai Indians,Kolkata Knight Riders,96,4,15.4,15,15,148
Mumbai Indians,Kolkata Knight Riders,96,5,15.5,15,15,148
Mumbai Indians,Kolkata Knight Riders,97,5,15.6,16,0,148
Mumbai Indians,Kolkata Knight Riders,98,5,16.1,17,0,148
Mumbai Indians,Kolkata Knight Riders,99,5,16.2,17,1,148
Mumbai Indians,Kolkata Knight Riders,103,5,16.3,21,1,148
Mumbai Indians,Kolkata Knight Riders,104,5,16.4,21,1,148
Mumbai Indians,Kolkata Knight Riders,105,5,16.5,21,2,148
Mumbai Indians,Kolkata Knight Riders,106,5,16.6,22,2,148
Mumbai Indians,Kolkata Knight Riders,112,5,17.1,28,2,148
Mumbai Indians,Kolkata Knight Riders,113,5,17.2,29,2,148
Mumbai Indians,Kolkata Knight Riders,114,5,17.3,29,3,148
Mumbai Indians,Kolkata Knight Riders,120,5,17.4,35,3,148
Mumbai Indians,Kolkata Knight Riders,121,5,17.5,36,3,148
Mumbai Indians,Kolkata Knight Riders,122,5,17.6,36,4,148
Mumbai Indians,Kolkata Knight Riders,126,5,18.1,36,8,148
Mumbai Indians,Kolkata Knight Riders,128,5,18.1,36,9,148
Mumbai Indians,Kolkata Knight Riders,129,5,18.2,36,9,148
Mumbai Indians,Kolkata Knight Riders,130,5,18.3,36,10,148
Mumbai Indians,Kolkata Knight Riders,131,5,18.4,37,10,148
Mumbai Indians,Kolkata Knight Riders,131,6,18.5,37,10,148
Mumbai Indians,Kolkata Knight Riders,132,6,18.6,38,0,148
Mumbai Indians,Kolkata Knight Riders,133,6,19.1,39,0,148
Mumbai Indians,Kolkata Knight Riders,134,6,19.2,39,1,148
Mumbai Indians,Kolkata Knight Riders,140,6,19.3,45,1,148
Mumbai Indians,Kolkata Knight Riders,141,6,19.4,46,1,148
Mumbai Indians,Kolkata Knight Riders,142,6,19.5,46,2,148
Mumbai Indians,Kolkata Knight Riders,148,6,19.6,52,2,148
Royal Challengers Bangalore,Kings XI Punjab,27,2,5.1,6,0,145
Royal Challengers Bangalore,Kings XI Punjab,29,2,5.2,8,0,145
Royal Challengers Bangalore,Kings XI Punjab,30,2,5.3,9,0,145
Royal Challengers Bangalore,Kings XI Punjab,34,2,5.4,9,4,145
Royal Challengers Bangalore,Kings XI Punjab,37,2,5.5,9,7,145
Royal Challengers Bangalore,Kings XI Punjab,38,2,5.6,10,7,145
Royal Challengers Bangalore,Kings XI Punjab,38,3,6.1,10,7,145
Royal Challengers Bangalore,Kings XI Punjab,38,3,6.2,7,0,145
Royal Challengers Bangalore,Kings XI Punjab,39,3,6.3,8,0,145
Royal Challengers Bangalore,Kings XI Punjab,40,3,6.4,8,1,145
Royal Challengers Bangalore,Kings XI Punjab,40,3,6.5,8,1,145
Royal Challengers Bangalore,Kings XI Punjab,44,3,6.6,12,1,145
Royal Challengers Bangalore,Kings XI Punjab,45,3,7.1,12,2,145
Royal Challengers Bangalore,Kings XI Punjab,46,3,7.2,13,2,145
Royal Challengers Bangalore,Kings XI Punjab,47,3,7.3,13,3,145
Royal Challengers Bangalore,Kings XI Punjab,48,3,7.4,14,3,145
Royal Challengers Bangalore,Kings XI Punjab,52,3,7.5,14,7,145
Royal Challengers Bangalore,Kings XI Punjab,52,3,7.6,14,7,145
Royal Challengers Bangalore,Kings XI Punjab,52,3,8.1,14,7,145
Royal Challengers Bangalore,Kings XI Punjab,52,3,8.2,14,7,145
Royal Challengers Bangalore,Kings XI Punjab,53,3,8.2,14,7,145
Royal Challengers Bangalore,Kings XI Punjab,54,3,8.3,14,7,145
Royal Challengers Bangalore,Kings XI Punjab,54,3,8.4,14,7,145
Royal Challengers Bangalore,Kings XI Punjab,55,3,8.5,14,8,145
Royal Challengers Bangalore,Kings XI Punjab,56,3,8.6,15,8,145
Royal Challengers Bangalore,Kings XI Punjab,56,3,9.1,15,8,145
Royal Challengers Bangalore,Kings XI Punjab,60,3,9.2,19,8,145
Royal Challengers Bangalore,Kings XI Punjab,61,3,9.3,20,8,145
Royal Challengers Bangalore,Kings XI Punjab,61,3,9.4,20,8,145
Royal Challengers Bangalore,Kings XI Punjab,61,3,9.5,20,8,145
Royal Challengers Bangalore,Kings XI Punjab,62,3,9.6,20,9,145
Royal Challengers Bangalore,Kings XI Punjab,64,3,10.1,20,11,145
Royal Challengers Bangalore,Kings XI Punjab,65,3,10.2,20,12,145
Royal Challengers Bangalore,Kings XI Punjab,66,3,10.3,21,12,145
Royal Challengers Bangalore,Kings XI Punjab,67,3,10.4,21,13,145
Royal Challengers Bangalore,Kings XI Punjab,68,3,10.5,22,13,145
Royal Challengers Bangalore,Kings XI Punjab,72,3,10.6,22,17,145
Royal Challengers Bangalore,Kings XI Punjab,76,3,11.1,26,17,145
Royal Challengers Bangalore,Kings XI Punjab,77,3,11.1,26,17,145
Royal Challengers Bangalore,Kings XI Punjab,78,3,11.2,27,17,145
Royal Challengers Bangalore,Kings XI Punjab,80,3,11.3,27,19,145
Royal Challengers Bangalore,Kings XI Punjab,80,3,11.4,27,19,145
Royal Challengers Bangalore,Kings XI Punjab,80,4,11.5,27,19,145
Royal Challengers Bangalore,Kings XI Punjab,80,5,11.6,27,0,145
Royal Challengers Bangalore,Kings XI Punjab,80,5,12.1,0,0,145
Royal Challengers Bangalore,Kings XI Punjab,81,5,12.2,1,0,145
Royal Challengers Bangalore,Kings XI Punjab,81,5,12.3,1,0,145
Royal Challengers Bangalore,Kings XI Punjab,82,5,12.4,1,1,145
Royal Challengers Bangalore,Kings XI Punjab,83,5,12.5,2,1,145
Royal Challengers Bangalore,Kings XI Punjab,84,5,12.6,2,2,145
Royal Challengers Bangalore,Kings XI Punjab,84,6,13.1,2,2,145
Royal Challengers Bangalore,Kings XI Punjab,84,6,13.2,2,0,145
Royal Challengers Bangalore,Kings XI Punjab,88,6,13.3,4,2,145
Royal Challengers Bangalore,Kings XI Punjab,88,6,13.4,4,2,145
Royal Challengers Bangalore,Kings XI Punjab,88,6,13.5,4,2,145
Royal Challengers Bangalore,Kings XI Punjab,88,6,13.6,4,2,145
Royal Challengers Bangalore,Kings XI Punjab,88,6,14.1,4,2,145
Royal Challengers Bangalore,Kings XI Punjab,89,6,14.2,4,3,145
Royal Challengers Bangalore,Kings XI Punjab,89,6,14.3,4,3,145
Royal Challengers Bangalore,Kings XI Punjab,95,6,14.4,10,3,145
Royal Challengers Bangalore,Kings XI Punjab,96,6,14.5,11,3,145
Royal Challengers Bangalore,Kings XI Punjab,100,6,14.6,11,7,145
Royal Challengers Bangalore,Kings XI Punjab,100,6,15.1,11,7,145
Royal Challengers Bangalore,Kings XI Punjab,101,6,15.2,12,7,145
Royal Challengers Bangalore,Kings XI Punjab,101,6,15.3,12,7,145
Royal Challengers Bangalore,Kings XI Punjab,102,6,15.4,12,8,145
Royal Challengers Bangalore,Kings XI Punjab,103,6,15.5,13,8,145
Royal Challengers Bangalore,Kings XI Punjab,104,6,15.6,13,9,145
Royal Challengers Bangalore,Kings XI Punjab,105,6,16.1,13,10,145
Royal Challengers Bangalore,Kings XI Punjab,106,6,16.2,14,10,145
Royal Challengers Bangalore,Kings XI Punjab,107,6,16.3,14,11,145
Royal Challengers Bangalore,Kings XI Punjab,111,6,16.4,18,11,145
Royal Challengers Bangalore,Kings XI Punjab,111,6,16.5,18,11,145
Royal Challengers Bangalore,Kings XI Punjab,112,6,16.6,19,11,145
Royal Challengers Bangalore,Kings XI Punjab,118,6,17.1,25,11,145
Royal Challengers Bangalore,Kings XI Punjab,122,6,17.2,29,11,145
Royal Challengers Bangalore,Kings XI Punjab,128,6,17.3,35,11,145
Royal Challengers Bangalore,Kings XI Punjab,128,7,17.4,35,11,145
Royal Challengers Bangalore,Kings XI Punjab,132,7,17.5,15,0,145
Royal Challengers Bangalore,Kings XI Punjab,133,7,17.6,16,0,145
Royal Challengers Bangalore,Kings XI Punjab,133,8,18.1,16,0,145
Royal Challengers Bangalore,Kings XI Punjab,133,8,18.2,0,0,145
Royal Challengers Bangalore,Kings XI Punjab,134,8,18.3,1,0,145
Royal Challengers Bangalore,Kings XI Punjab,134,8,18.4,1,0,145
Royal Challengers Bangalore,Kings XI Punjab,135,8,18.5,1,1,145
Royal Challengers Bangalore,Kings XI Punjab,135,8,18.6,1,1,145
Royal Challengers Bangalore,Kings XI Punjab,136,8,19.0,1,1,145
Royal Challengers Bangalore,Kings XI Punjab,136,9,19.1,1,1,145
Royal Challengers Bangalore,Kings XI Punjab,137,9,19.2,1,0,145
Royal Challengers Bangalore,Kings XI Punjab,139,9,19.3,3,0,145
Royal Challengers Bangalore,Kings XI Punjab,143,9,19.4,7,0,145
Royal Challengers Bangalore,Kings XI Punjab,143,9,19.5,7,0,145
Royal Challengers Bangalore,Kings XI Punjab,145,9,19.6,9,0,145
Chennai Super Kings,Delhi Daredevils,38,1,5.1,22,0,163
Chennai Super Kings,Delhi Daredevils,42,1,5.2,26,0,163
Chennai Super Kings,Delhi Daredevils,46,1,5.3,30,0,163
Chennai Super Kings,Delhi Daredevils,46,2,5.4,30,0,163
Chennai Super Kings,Delhi Daredevils,47,2,5.4,0,0,163
Chennai Super Kings,Delhi Daredevils,47,2,5.5,0,0,163
Chennai Super Kings,Delhi Daredevils,53,2,5.6,6,0,163
Chennai Super Kings,Delhi Daredevils,54,2,6.1,6,1,163
Chennai Super Kings,Delhi Daredevils,56,2,6.2,8,1,163
Chennai Super Kings,Delhi Daredevils,56,2,6.3,8,1,163
Chennai Super Kings,Delhi Daredevils,56,2,6.4,8,1,163
Chennai Super Kings,Delhi Daredevils,57,2,6.5,9,1,163
Chennai Super Kings,Delhi Daredevils,58,2,6.6,9,2,163
Chennai Super Kings,Delhi Daredevils,58,2,7.1,9,2,163
Chennai Super Kings,Delhi Daredevils,58,2,7.2,9,2,163
Chennai Super Kings,Delhi Daredevils,59,2,7.3,9,3,163
Chennai Super Kings,Delhi Daredevils,60,2,7.4,10,3,163
Chennai Super Kings,Delhi Daredevils,60,2,7.5,10,3,163
Chennai Super Kings,Delhi Daredevils,60,2,7.6,10,3,163
Chennai Super Kings,Delhi Daredevils,60,2,8.1,10,3,163
Chennai Super Kings,Delhi Daredevils,61,2,8.2,11,3,163
Chennai Super Kings,Delhi Daredevils,61,2,8.3,11,3,163
Chennai Super Kings,Delhi Daredevils,62,2,8.4,11,4,163
Chennai Super Kings,Delhi Daredevils,63,2,8.5,12,4,163
Chennai Super Kings,Delhi Daredevils,64,2,8.6,12,5,163
Chennai Super Kings,Delhi Daredevils,65,2,9.1,12,6,163
Chennai Super Kings,Delhi Daredevils,71,2,9.2,18,6,163
Chennai Super Kings,Delhi Daredevils,75,2,9.3,22,6,163
Chennai Super Kings,Delhi Daredevils,76,2,9.4,23,6,163
Chennai Super Kings,Delhi Daredevils,76,2,9.5,23,6,163
Chennai Super Kings,Delhi Daredevils,77,2,9.6,23,7,163
Chennai Super Kings,Delhi Daredevils,83,2,10.1,23,13,163
Chennai Super Kings,Delhi Daredevils,84,2,10.2,23,14,163
Chennai Super Kings,Delhi Daredevils,85,2,10.3,24,14,163
Chennai Super Kings,Delhi Daredevils,89,2,10.4,24,18,163
Chennai Super Kings,Delhi Daredevils,90,2,10.5,24,19,163
Chennai Super Kings,Delhi Daredevils,91,2,10.6,25,19,163
Chennai Super Kings,Delhi Daredevils,92,2,11.1,26,19,163
Chennai Super Kings,Delhi Daredevils,96,2,11.2,26,23,163
Chennai Super Kings,Delhi Daredevils,96,2,11.3,26,23,163
Chennai Super Kings,Delhi Daredevils,96,2,11.4,26,23,163
Chennai Super Kings,Delhi Daredevils,102,2,11.5,29,26,163
Chennai Super Kings,Delhi Daredevils,106,2,11.6,33,26,163
Chennai Super Kings,Delhi Daredevils,110,2,12.1,33,30,163
Chennai Super Kings,Delhi Daredevils,112,2,12.2,33,32,163
Chennai Super Kings,Delhi Daredevils,112,3,12.3,33,32,163
Chennai Super Kings,Delhi Daredevils,112,3,12.4,33,0,163
Chennai Super Kings,Delhi Daredevils,112,3,12.5,33,0,163
Chennai Super Kings,Delhi Daredevils,113,3,12.6,34,0,163
Chennai Super Kings,Delhi Daredevils,113,3,13.1,34,0,163
Chennai Super Kings,Delhi Daredevils,114,3,13.2,35,0,163
Chennai Super Kings,Delhi Daredevils,115,3,13.3,35,1,163
Chennai Super Kings,Delhi Daredevils,117,3,13.4,37,1,163
Chennai Super Kings,Delhi Daredevils,121,3,13.5,41,1,163
Chennai Super Kings,Delhi Daredevils,122,3,13.6,42,1,163
Chennai Super Kings,Delhi Daredevils,126,3,14.1,42,1,163
Chennai Super Kings,Delhi Daredevils,128,3,14.2,44,1,163
Chennai Super Kings,Delhi Daredevils,129,3,14.3,45,1,163
Chennai Super Kings,Delhi Daredevils,130,3,14.4,45,2,163
Chennai Super Kings,Delhi Daredevils,130,4,14.5,45,2,163
Chennai Super Kings,Delhi Daredevils,130,4,14.6,2,0,163
Chennai Super Kings,Delhi Daredevils,134,4,15.1,6,0,163
Chennai Super Kings,Delhi Daredevils,134,5,15.2,6,0,163
Chennai Super Kings,Delhi Daredevils,135,5,15.3,1,0,163
Chennai Super Kings,Delhi Daredevils,135,5,15.4,1,0,163
Chennai Super Kings,Delhi Daredevils,136,5,15.5,1,1,163
Chennai Super Kings,Delhi Daredevils,137,5,15.5,1,1,163
Chennai Super Kings,Delhi Daredevils,138,5,15.6,2,1,163
Chennai Super Kings,Delhi Daredevils,139,5,16.1,3,1,163
Chennai Super Kings,Delhi Daredevils,140,5,16.2,3,2,163
Chennai Super Kings,Delhi Daredevils,141,5,16.3,4,2,163
Chennai Super Kings,Delhi Daredevils,141,5,16.4,4,2,163
Chennai Super Kings,Delhi Daredevils,142,5,16.5,4,3,163
Chennai Super Kings,Delhi Daredevils,144,5,16.6,6,3,163
Chennai Super Kings,Delhi Daredevils,144,5,17.1,6,3,163
Chennai Super Kings,Delhi Daredevils,144,6,17.2,6,3,163
Chennai Super Kings,Delhi Daredevils,144,7,17.3,6,0,163
Chennai Super Kings,Delhi Daredevils,145,7,17.3,0,0,163
Chennai Super Kings,Delhi Daredevils,147,7,17.4,2,0,163
Chennai Super Kings,Delhi Daredevils,147,7,17.5,2,0,163
Chennai Super Kings,Delhi Daredevils,148,7,17.6,3,0,163
Chennai Super Kings,Delhi Daredevils,149,7,18.1,4,0,163
Chennai Super Kings,Delhi Daredevils,151,7,18.2,4,2,163
Chennai Super Kings,Delhi Daredevils,151,7,18.3,4,2,163
Chennai Super Kings,Delhi Daredevils,151,8,18.4,4,2,163
Chennai Super Kings,Delhi Daredevils,152,8,18.5,5,0,163
Chennai Super Kings,Delhi Daredevils,153,8,18.6,5,1,163
Chennai Super Kings,Delhi Daredevils,154,8,19.1,5,2,163
Chennai Super Kings,Delhi Daredevils,158,8,19.2,9,2,163
Chennai Super Kings,Delhi Daredevils,162,8,19.3,13,2,163
Chennai Super Kings,Delhi Daredevils,162,9,19.4,13,2,163
Chennai Super Kings,Delhi Daredevils,162,9,19.5,2,0,163
Chennai Super Kings,Delhi Daredevils,163,10,19.6,3,0,163
Kolkata Knight Riders,Kings XI Punjab,23,1,5.1,4,0,153
Kolkata Knight Riders,Kings XI Punjab,24,1,5.2,5,0,153
Kolkata Knight Riders,Kings XI Punjab,26,1,5.3,5,2,153
Kolkata Knight Riders,Kings XI Punjab,26,1,5.4,5,2,153
Kolkata Knight Riders,Kings XI Punjab,26,1,5.5,5,2,153
Kolkata Knight Riders,Kings XI Punjab,28,1,5.6,5,4,153
Kolkata Knight Riders,Kings XI Punjab,28,1,6.1,5,4,153
Kolkata Knight Riders,Kings XI Punjab,28,1,6.2,5,4,153
Kolkata Knight Riders,Kings XI Punjab,28,1,6.3,5,4,153
Kolkata Knight Riders,Kings XI Punjab,29,1,6.4,6,4,153
Kolkata Knight Riders,Kings XI Punjab,30,1,6.5,6,5,153
Kolkata Knight Riders,Kings XI Punjab,30,1,6.6,6,5,153
Kolkata Knight Riders,Kings XI Punjab,30,1,7.1,6,5,153
Kolkata Knight Riders,Kings XI Punjab,34,1,7.2,9,6,153
Kolkata Knight Riders,Kings XI Punjab,34,1,7.3,9,6,153
Kolkata Knight Riders,Kings XI Punjab,35,1,7.4,10,6,153
Kolkata Knight Riders,Kings XI Punjab,35,1,7.5,10,6,153
Kolkata Knight Riders,Kings XI Punjab,36,1,7.6,10,7,153
Kolkata Knight Riders,Kings XI Punjab,36,1,8.1,10,7,153
Kolkata Knight Riders,Kings XI Punjab,37,1,8.2,10,8,153
Kolkata Knight Riders,Kings XI Punjab,38,1,8.3,11,8,153
